Status,Application Creation Date,Approved / Refused Date,Recorded / Rejected Date,Water Share ID,Water System Source,Reliability,Trading Zone Source,Seller Water Authority,Seller Trading Zone Use,Buyer Water Authority,Buyer Trading Zone Use,Volume Traded (ML),Price Per ML ($),Create_date,Create_date_ordinal,Cluster
Recorded,12/06/2019,18/06/2019,31/07/2019,WEE****04,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,174.1,4800.0,2019-06-12,737222,0
Recorded,24/04/2015,30/04/2015,05/05/2015,WEE****72,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.7,1400.0,2015-04-24,735712,0
Recorded,27/05/2009,15/06/2009,12/08/2009,WEE****85,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,171.6,1390.0,2009-05-27,733554,0
Recorded,27/10/2020,25/11/2020,02/12/2020,WEE****58,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,10.0,5500.0,2020-10-27,737725,0
Recorded,26/06/2013,18/07/2013,10/09/2013,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,18.0,0.06,2013-06-26,735045,-1
Recorded,16/07/2021,07/09/2021,19/10/2021,WEE****56,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,397.0,4250.0,2021-07-16,737987,0
Recorded,21/07/2015,22/07/2015,14/09/2015,WEE****66,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1500.0,2015-07-21,735800,0
Recorded,08/07/2010,03/08/2010,13/09/2010,WEE****96,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,2200.0,2010-07-08,733961,0
Recorded,23/11/2012,23/11/2012,17/12/2012,WEE****43,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,200.0,1200.0,2012-11-23,734830,0
Recorded,28/02/2024,07/03/2024,03/04/2024,WEE****37,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,9.7,4380.0,2024-02-28,738944,0
Recorded,15/04/2021,27/04/2021,25/05/2021,WEE****10,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,5000.0,2021-04-15,737895,0
Recorded,15/12/2010,17/12/2010,09/02/2011,WEE****90,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,89.3,1095.31,2010-12-15,734121,0
Recorded,31/03/2023,13/04/2023,10/05/2023,WEE****29,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,110.3,5045.0,2023-03-31,738610,0
Recorded,15/04/2014,02/05/2014,22/05/2014,WEE****83,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,39.5,1326.58,2014-04-15,735338,0
Recorded,29/12/2014,05/02/2015,11/03/2015,WEE****26,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,401.5,1250.0,2014-12-29,735596,0
Recorded,14/05/2015,21/05/2015,04/06/2015,WEE****58,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,1800.0,2015-05-14,735732,0
Recorded,07/10/2020,26/10/2020,04/12/2020,WEE****20,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,4500.0,2020-10-07,737705,0
Recorded,11/02/2015,19/02/2015,12/03/2015,WEE****90,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1400.0,2015-02-11,735640,0
Recorded,28/05/2020,14/06/2020,24/07/2020,WEE****28,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,4000.0,2020-05-28,737573,0
Recorded,14/09/2021,14/10/2021,29/10/2021,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,4000.0,2021-09-14,738047,0
Recorded,10/07/2015,15/07/2015,06/08/2015,WEE****86,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,46.5,1600.0,2015-07-10,735789,0
Recorded,11/06/2012,14/06/2012,25/07/2012,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.7,1500.0,2012-06-11,734665,0
Recorded,27/12/2012,31/12/2012,07/02/2013,WEE****41,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1800.0,2012-12-27,734864,0
Recorded,12/05/2009,23/06/2009,14/08/2009,WEE****17,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,40.0,2200.0,2009-05-12,733539,0
Recorded,14/03/2014,09/04/2014,20/05/2014,WEE****59,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1400.0,2014-03-14,735306,0
Recorded,09/02/2022,15/02/2022,12/04/2022,WEE****26,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,17.2,5345.52,2022-02-09,738195,0
Recorded,22/07/2011,25/07/2011,23/08/2011,WEE****04,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,150.0,1650.0,2011-07-22,734340,0
Recorded,17/10/2013,31/10/2013,20/12/2013,WEE****02,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1500.0,2013-10-17,735158,0
Recorded,23/04/2014,06/05/2014,30/05/2014,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,61.7,1300.0,2014-04-23,735346,0
Recorded,18/02/2022,28/02/2022,16/03/2022,WEE****19,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,5060.0,2022-02-18,738204,0
Recorded,16/08/2013,05/09/2013,15/10/2013,WEE****62,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,234.0,1150.0,2013-08-16,735096,0
Recorded,01/10/2010,07/10/2010,08/11/2010,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,75.2,1800.0,2010-10-01,734046,0
Recorded,11/04/2014,16/04/2014,15/05/2014,WEE****70,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,212.0,1300.0,2014-04-11,735334,0
Recorded,08/02/2016,15/02/2016,30/03/2016,WEE****04,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,25.0,1656.8,2016-02-08,736002,0
Recorded,06/04/2010,22/04/2010,27/05/2010,WEE****44,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,64.4,2200.0,2010-04-06,733868,0
Recorded,09/02/2022,15/02/2022,12/04/2022,WEE****26,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,14.8,4927.7,2022-02-09,738195,0
Recorded,18/12/2013,09/01/2014,18/02/2014,WEE****20,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,1080.0,2013-12-18,735220,0
Recorded,26/05/2023,31/05/2023,09/06/2023,WEE****84,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,4800.0,2023-05-26,738666,0
Recorded,30/12/2019,29/01/2020,05/03/2020,WEE****62,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,9.0,4500.0,2019-12-30,737423,0
Recorded,09/08/2018,25/03/2019,26/04/2019,WEE****93,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,18.4,3500.0,2018-08-09,736915,0
Recorded,30/10/2014,21/11/2014,22/12/2014,WEE****02,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,25.0,1428.0,2014-10-30,735536,0
Recorded,04/04/2019,13/04/2019,22/05/2019,WEE****10,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,4.0,3000.0,2019-04-04,737153,0
Recorded,02/03/2020,10/03/2020,12/05/2020,WEE****81,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,10.0,5000.0,2020-03-02,737486,0
Recorded,25/08/2017,13/09/2017,28/09/2017,WEE****71,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,164.0,1046.34,2017-08-25,736566,0
Recorded,21/05/2018,23/05/2018,25/06/2018,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,20.0,3200.0,2018-05-21,736835,0
Recorded,16/01/2023,24/01/2023,03/03/2023,WEE****43,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,38.4,4500.0,2023-01-16,738536,0
Recorded,21/08/2019,04/09/2019,01/11/2019,WEE****64,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,88.7,4550.0,2019-08-21,737292,0
Recorded,20/09/2022,10/10/2022,21/10/2022,WEE****87,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,4.7,4580.0,2022-09-20,738418,0
Recorded,21/08/2023,05/09/2023,13/09/2023,WEE****98,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,70.0,4800.0,2023-08-21,738753,0
Recorded,06/09/2012,17/09/2012,07/11/2012,WEE****76,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,60.0,1200.0,2012-09-06,734752,0
Recorded,26/09/2013,09/10/2013,11/11/2013,WEE****86,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1400.0,2013-09-26,735137,0
Recorded,15/08/2016,30/08/2016,07/09/2016,WEE****10,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,22.5,2800.0,2016-08-15,736191,0
Recorded,05/02/2020,13/02/2020,02/03/2020,WEE****06,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,5275.0,2020-02-05,737460,0
Recorded,05/06/2009,23/06/2009,11/08/2009,WEE****52,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,81.5,2000.0,2009-06-05,733563,0
Recorded,04/03/2022,18/03/2022,09/05/2022,WEE****13,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,113.0,5105.0,2022-03-04,738218,0
Recorded,13/09/2018,12/11/2018,05/12/2018,WEE****91,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2225.0,2018-09-13,736950,0
Recorded,05/05/2021,10/05/2021,08/06/2021,WEE****29,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,7.0,4400.0,2021-05-05,737915,0
Recorded,26/05/2014,20/06/2014,28/07/2014,WEE****21,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1000.0,2014-05-26,735379,0
Recorded,15/12/2010,22/12/2010,10/02/2011,WEE****94,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,1500.0,2010-12-15,734121,0
Recorded,23/06/2021,28/06/2021,28/07/2021,WEE****11,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,5.0,5000.0,2021-06-23,737964,0
Recorded,20/09/2012,02/10/2012,09/11/2012,WEE****47,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,360.0,1540.0,2012-09-20,734766,0
Recorded,28/06/2019,17/07/2019,07/08/2019,WEE****64,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,88.7,4500.0,2019-06-28,737238,0
Recorded,19/10/2009,27/10/2009,03/12/2009,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,25.3,2206.4,2009-10-19,733699,0
Recorded,18/07/2014,31/07/2014,02/09/2014,WEE****19,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,212.3,1300.0,2014-07-18,735432,0
Recorded,30/06/2010,30/06/2010,24/08/2010,WEE****65,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,48.0,1500.0,2010-06-30,733953,0
Recorded,31/01/2022,07/02/2022,04/03/2022,WEE****10,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,30.0,5000.0,2022-01-31,738186,0
Recorded,28/06/2019,02/07/2019,02/08/2019,WEE****55,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2600.0,2019-06-28,737238,0
Recorded,21/08/2019,04/09/2019,01/11/2019,WEE****06,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,0.8,4550.0,2019-08-21,737292,0
Recorded,12/08/2019,23/08/2019,03/09/2019,WEE****71,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,674.0,4500.0,2019-08-12,737283,0
Recorded,03/11/2016,07/11/2016,25/11/2016,WEE****41,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1800.0,2016-11-03,736271,0
Recorded,05/07/2012,26/07/2012,24/08/2012,WEE****07,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,149.0,1700.0,2012-07-05,734689,0
Recorded,15/05/2018,15/05/2018,25/06/2018,WEE****36,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,60.0,3150.0,2018-05-15,736829,0
Recorded,16/07/2009,22/07/2009,24/08/2009,WEE****83,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1500.0,2009-07-16,733604,0
Recorded,21/08/2009,21/08/2009,29/09/2009,WEE****09,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,1800.0,2009-08-21,733640,0
Recorded,20/01/2020,23/01/2020,11/02/2020,WEE****68,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,99.0,5300.0,2020-01-20,737444,0
Recorded,21/07/2017,31/08/2017,17/10/2017,WEE****46,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,16.0,2500.0,2017-07-21,736531,0
Recorded,06/09/2017,11/09/2017,31/10/2017,WEE****42,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,2650.0,2017-09-06,736578,0
Recorded,21/08/2009,21/08/2009,09/09/2009,WEE****59,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,2200.0,2009-08-21,733640,0
Recorded,20/03/2017,23/03/2017,26/04/2017,WEE****21,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,127.8,2625.0,2017-03-20,736408,0
Recorded,21/06/2012,22/06/2012,06/07/2012,WEE****13,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,64.0,1850.0,2012-06-21,734675,0
Recorded,18/12/2014,25/12/2014,17/02/2015,WEE****19,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,167.5,1400.0,2014-12-18,735585,0
Recorded,05/12/2018,10/12/2018,02/01/2019,WEE****94,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,50.0,4350.0,2018-12-05,737033,0
Recorded,03/10/2011,03/10/2011,31/10/2011,WEE****66,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,94.0,1650.0,2011-10-03,734413,0
Recorded,08/10/2012,26/10/2012,05/12/2012,WEE****06,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,2.0,1800.0,2012-10-08,734784,0
Recorded,17/12/2019,15/01/2020,03/02/2020,WEE****16,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,23.0,5300.0,2019-12-17,737410,0
Recorded,22/01/2016,01/02/2016,16/02/2016,WEE****02,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,279.1,3000.0,2016-01-22,735985,0
Recorded,16/07/2018,27/08/2018,30/08/2018,WEE****96,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,222.0,3100.0,2018-07-16,736891,0
Recorded,13/07/2011,21/07/2011,31/08/2011,WEE****20,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,1695.0,2011-07-13,734331,0
Recorded,25/01/2012,03/02/2012,30/03/2012,WEE****12,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,200.0,1690.0,2012-01-25,734527,0
Recorded,14/12/2015,23/12/2015,13/01/2016,WEE****56,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,235.0,2600.0,2015-12-14,735946,0
Recorded,08/10/2014,28/10/2014,14/11/2014,WEE****33,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,30.0,1400.0,2014-10-08,735514,0
Recorded,09/12/2009,02/02/2010,26/02/2010,WEE****06,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,149.8,1200.0,2009-12-09,733750,0
Recorded,29/06/2011,30/06/2011,12/08/2011,WEE****56,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,78.0,1670.0,2011-06-29,734317,0
Recorded,04/01/2019,04/01/2019,07/02/2019,WEE****20,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,10.0,4000.0,2019-01-04,737063,0
Recorded,13/08/2018,28/08/2018,20/09/2018,WEE****73,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,2800.0,2018-08-13,736919,0
Recorded,04/08/2010,04/08/2010,21/09/2010,WEE****02,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,100.0,1600.0,2010-08-04,733988,0
Recorded,09/09/2014,06/10/2014,20/11/2014,WEE****92,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,18.4,1400.0,2014-09-09,735485,0
Recorded,17/01/2012,01/02/2012,16/03/2012,WEE****79,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,140.0,1650.0,2012-01-17,734519,0
Recorded,28/04/2021,06/05/2021,24/06/2021,WEE****73,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,10.0,4800.0,2021-04-28,737908,0
Recorded,10/02/2021,25/02/2021,30/03/2021,WEE****00,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,1.0,4500.0,2021-02-10,737831,0
Recorded,22/02/2013,27/02/2013,12/04/2013,WEE****11,Murray,High,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,Goulburn-Murray Water,6 VIC Murray - Dart to Barmah,62.0,1300.0,2013-02-22,734921,0
